order-line,Assembly Line,Scheduled Ship Date,Orig Sched Date,Status,Sales Category,Rework,Order,Sched Date Priority,Issue Reason,Issue Resolved,Contains Tag,Line,Rel,Open Qty,Total Sections,Product Code,Final Assembly,Open Value,Open Discount Value,Comment,Sales Rep Code,PM,Operations Meeting Comments,Production Comment,Fixture Type,Pick Status,MachineShop Delivered,Wiring Delivered,Production Issue,NT,Material Check,Missing Materials,Schedule Date,Status2,Production Schedule,Unit Price,Unit Time,Section Completed,Remaining Section,Remaining value,Remaining Time,Issue,Rep. Count,Year,Month,Date,Order Count,Complete/Partial,Saw,BA ,weld,lens
78150-1,7,2/1/2019,2/1/2019,Machine Shop Finished,Regular,FALSE,78150,Regular,Others,TRUE,sub assembly parts,1,1,3,3,STSLF-SO-400-80-35-8'-AP-UNV-MD-1-SC,24,2148,0,,Enterpri,Jessica Pasternyk,Ship: Kaushik to advise  Edited on 2/5/2019 ,,L1-8',,1/27/2019 0:00,2/5/2019 0:00,FALSE,TRUE,NO,#NAME?,,Machine Shop Finished - Incomplete,,716,8,0,3,2148,24,,1,2019,2,1,1,Complete,TRUE,TRUE,,Done
78150-2,7,2/1/2019,2/1/2019,Machine Shop Finished,Regular,FALSE,78150,Regular,Shortage,FALSE,Extrusion,2,1,1,1,STSLF-SO-400-80-35-12'-AP-UNV-MD-1-SC,11,1040,0,,Enterpri,Jessica Pasternyk,,,L2-12',,1/27/2019 0:00,2/5/2019 0:00,FALSE,TRUE,NO,#NAME?,,Machine Shop Finished - Incomplete,,1040,11,0,1,1040,11,Shortage,0,2019,2,1,1,Complete,TRUE,TRUE,,Done
78150-3,7,2/1/2019,2/1/2019,Machine Shop Finished,Regular,FALSE,78150,Regular,,FALSE,,3,1,1,1,STSLF-SO-400-B(3')-80-35-9'-AP-UNV-MD-1-SC-AC(4)-R-D35-AP,25.8,1134,0,,Enterpri,Jessica Pasternyk,,,L3-9',,1/27/2019 0:00,2/5/2019 0:00,FALSE,TRUE,NO,#NAME?,,Machine Shop Finished - Incomplete,,1134,25.8,0,1,1134,25.8,,0,2019,2,1,1,Complete,TRUE,TRUE,,Done
78290-1,12,2/4/2019,2/4/2019,Machine Shop Finished,Regular,FALSE,78290,Regular,,FALSE,,1,1,2,2,"ZELED-SL 65/35-1100-80-35-MSO-W-12-AP-UNV-MD-1-CA(18"")",36,2542,0,,Enterpri,Jessica Pasternyk,Ms:2/1 - Kaushik to advise.  Edited on 2/1/2019 ::: Ship: Feb 5th  Edited on 2/5/2019 ,,JL1,,,1/29/2019 0:00,FALSE,FALSE,OK,,,Machine Shop Finished -Ready,,1271,18,0,2,2542,36,,1,2019,2,4,1,Complete,TRUE,TRUE,,Done
75697-1,1,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,75697,Regular,,FALSE,,1,1,7,7,PRWLED-800-80-40-S-4-W-UNV-BI-1-OS(1),40.95,3767.85346,0,,LS Phill,Gaurav Jain,Ship: Feb 6th  Edited on 2/5/2019 ,,F5-4',,,2/4/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,538.26478,5.85,0,7,3767.85346,40.95,,1,2019,2,5,1,Complete,TRUE,TRUE,,
75697-2,1,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,75697,Regular,,FALSE,,2,1,35,35,PRWLED-800-80-40-S-4-W-UNV-BI-1-OS(1),204.75,18839.2673,0,,LS Phill,Gaurav Jain,,,F5-4' E,,,2/4/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,538.26478,5.85,0,35,18839.2673,204.75,,0,2019,2,5,1,Complete,TRUE,TRUE,,
75697-3,1,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,75697,Regular,,FALSE,,3,1,26,26,PRWLED-800-80-40-S-8-W-UNV-BI-1-OS(1),209.56,25909.76856,0,,LS Phill,Gaurav Jain,,,F5-8' E,,,2/4/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,996.52956,8.06,0,26,25909.76856,209.56,,0,2019,2,5,1,Complete,TRUE,TRUE,,
75697-4,1,2/5/2019,2/5/2019,Machine Shop Finished,Regular,FALSE,75697,Regular,,FALSE,,4,1,1,1,PRWLED-800-80-40-S-12-W-UNV-BI-1-OS(1),9.81,1483.11054,0,,LS Phill,Gaurav Jain,,,F5-12' E,,,2/4/2019 0:00,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,1483.11054,9.81,0,1,1483.11054,9.81,,0,2019,2,5,1,Complete,TRUE,TRUE,,
78569-1,18,2/8/2019,2/8/2019,Machine Shop Finished,Regular,FALSE,78569,High Priority,Shortage,FALSE,Extrusion,1,1,31,31,WBRLED-500-80-30-S-5-C(RAL 7030)-UNV-DP-1-D,189.1,12927,0,,Performa,Stan Buyansky,,,SD-5,,,,FALSE,FALSE,NO,Material,,Machine Shop Finished - Incomplete,,417,6.1,0,31,12927,189.1,Shortage,1,2019,2,8,1,Complete,FALSE,FALSE,,
79186-1,12,2/8/2019,2/8/2019,Machine Shop Started,Replacement,FALSE,79186,Regular,Shortage,FALSE,,1,1,1,1,SP000-BBDILED-300-750-80-35-SO-28-BLK-UNV-DP-1-CA(36)-C(SECTION #3 ONLY TO JOIN TO EXISTING),38.8,840,840,,Performa,Tajinder Singh,,,LP3-28,Picked - Complete,1/30/2019 0:00,2/5/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,840,38.8,0,1,840,38.8,Shortage,1,2019,2,8,1,Complete,FALSE,FALSE,,Done
70875-1,12,2/11/2019,2/11/2019,Scheduled/Released,Regular,FALSE,70875,Regular,,FALSE,,1,1,4,12,STFD-DSO(12)-300-90-35-AY(1)-AP-UNV-MD-1-CA(36)-RC,68,5942.16,0,,Performa,Stan Buyansky,,,H15,Picked - Complete,2/3/2019 0:00,,FALSE,FALSE,NO,Material+Cartridge,,Scheduled/Released,,495.18,5.666666667,0,12,5942.16,68,,1,2019,2,11,1,Complete,FALSE,FALSE,,
79418-1,4,2/5/2019,,Machine Shop Started,Mockup/Samples,FALSE,79418,High Priority,Shortage,FALSE,,1,1,1,1,ZELED-SL 65/35-700-80-35-MSO-W-4-W-UNV-MD-1-CT15(36),7,100,100,Howard’s tours in the lab - need for Thursday Feb 7th latest,HOUSE,Joe Brier,MS: Feb 5th  Edited on 2/5/2019,,ZEN-A,Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,100,7,0,1,100,7,Shortage,1,2019,2,5,1,Complete,FALSE,FALSE,,
79418-2,4,2/5/2019,,Machine Shop Started,Mockup/Samples,FALSE,79418,High Priority,,FALSE,,2,1,1,1,ZELED-SL 65/35-700-80-35-MAL-W-4-W-UNV-MD-1-CT15(36),7,100,100,Howard’s tours in the lab - need for Thursday Feb 7th latest,HOUSE,Joe Brier,,,ZEN-B,Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,100,7,0,1,100,7,,0,2019,2,5,1,Complete,FALSE,FALSE,,
79418-3,4,2/5/2019,,Machine Shop Started,Mockup/Samples,FALSE,79418,High Priority,,FALSE,,3,1,1,1,ZESQD-SL 0/100-750-90-35-SO-4-W-UNV-MD-1-CT15(36)-SE,5.6,100,100,Howard’s tours in the lab - need for Thursday Feb 7th latest,HOUSE,Joe Brier,,,ZESQ-A,Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,100,5.6,0,1,100,5.6,,0,2019,2,5,1,Complete,#N/A,#N/A,#N/A,#N/A
79418-4,4,2/5/2019,,Machine Shop Started,Mockup/Samples,FALSE,79418,High Priority,Shortage,FALSE,,4,1,1,1,ZESQD-SL 0/100-750-80-35-MAL-W-4-BLK-UNV-MD-1-CT15(36),5.6,100,100,Howard’s tours in the lab - need for Thursday Feb 7th latest,HOUSE,Joe Brier,,,ZESQ-B,Picked - Complete,,,FALSE,FALSE,NO,,,Machine Shop Started,,100,5.6,0,1,100,5.6,Shortage,0,2019,2,5,1,Complete,#N/A,#N/A,#N/A,#N/A
79124-1,18,2/11/2019,2/11/2019,Machine Shop Started,Mockup/Samples,FALSE,79124,Regular,,FALSE,,1,1,1,2,CLKLED-750-80-30-SO-12'-W-277-DP-1-TG9-FW(6),8.6,200,200,Call Joe/Gagan when ready.,HOUSE,Joe Brier,,,A1-SAMPLE,,,,FALSE,FALSE,NO,Material,,Machine Shop Started,,100,4.3,0,2,200,8.6,,1,2019,2,11,1,Complete,TRUE,FALSE,,
79320-1,12,2/4/2019,2/4/2019,Packaging Finished,Regular,FALSE,79320,High Priority,,FALSE,,1,1,1,4,BDLED-700-80-30-SO-32'-W-UNV-DP-1-CA(36),27.2,2080,2080,MUST SHIP 2/4,HOUSE,Rohan Srivastava,,,B2-32',Picked - Complete,,1/30/2019 0:00,FALSE,FALSE,NO,Material,,Packaging Finished,,520,6.8,4,0,0,0,,1,2019,2,4,1,Complete,TRUE,TRUE,,Done
73887-1,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,1,1,7,7,BMSLED-1000-80-35-SO-4-BLK-UNV-DP-1-SC,29.4,1638,0,,Visual,Christina Torok,Ship: Feb 6th  Edited on 2/5/2019 ,,B-4,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,234,4.2,7,0,0,0,,1,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-3,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,3,1,34,34,BMRLED-1000-80-35-FL-4-W-UNV-DP-1-TB15,105.4,7956,0,,Visual,Christina Torok,,,B3-4-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,234,3.1,34,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-4,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,4,1,1,1,BMRLED-1000-80-35-FL-8-W-UNV-DP-1-TB15,6.1,468,0,,Visual,Christina Torok,,,B3-8-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,468,6.1,1,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-5,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,5,1,1,2,BMRLED-1000-80-35-FL-16-W-UNV-DP-1-DF,12.8,936,0,,Visual,Christina Torok,,,B3-16-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,468,6.4,2,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-6,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,6,1,1,1,BMRLED-1000-80-35-FL-12-W-UNV-DP-1-TB15,8.7,702,0,,Visual,Christina Torok,,,B3-12-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,702,8.7,1,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-7,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,Others,FALSE,Wrong Size Flange,7,1,30,30,BMRLED-1000-80-35-1.25M-4-W-UNV-DP-1-TB15,93,7500,0,,Visual,Christina Torok,,,B4-4-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,250,3.1,30,0,0,0,Others,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-8,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,8,1,1,1,BMRLED-1000-80-35-1.25M-12-W-UNV-DP-1-DF,8.7,750,0,,Visual,Christina Torok,,,B4-12-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,750,8.7,1,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-9,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,9,1,1,2,BMRLED-1000-80-35-1.25M-16-W-UNV-DP-1-DF,12.8,998,0,,Visual,Christina Torok,,,B4-16-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,499,6.4,2,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-10,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,10,1,2,4,BMRLED-1000-80-35-1.25M-20-W-UNV-DP-1-DF,31.2,2500,0,,Visual,Christina Torok,,,B4-20-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,625,7.8,4,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-11,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,11,1,4,4,BMRLED-1000-80-35-FL-6-W-UNV-DP-1-TB15,24.4,1372,0,,Visual,Christina Torok,,,B5-6-GRID,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,343,6.1,4,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-12,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,12,1,8,8,BMDLED-400-80-35-SO-4-AP-UNV-DP-1-CTS(144),38.4,2200,0,,Visual,Christina Torok,,,B8-4,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,275,4.8,8,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-13,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,13,1,4,4,BMDLED-400-80-35-SO-8-AP-UNV-DP-1-CTS(144),29.6,2032,0,,Visual,Christina Torok,,,B8-8,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,508,7.4,4,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-15,18,2/5/2019,,Machine Shop Finished,Regular,FALSE,73887,Regular,Others,TRUE,sub assembly,15,1,2,14,STFD-DSO(16-400)-80-35-AH(6)-BLK-UNV-MD-1-CA(36)-RC,74,2664,0,,Visual,Christina Torok,,,Q4,,1/28/2019 0:00,,FALSE,FALSE,NO,#NAME?,,Machine Shop Finished - Incomplete,,190.2857143,5.285714286,0,14,2664,74,,1,2019,2,5,2,Partial,TRUE,TRUE,,Done
73887-16,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,16,1,12,12,BMRLED-1000-80-35-FL-4-BLK-UNV-DP-1-DF,37.2,2808,0,,Visual,Christina Torok,,,B3-4- INT METAL,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,234,3.1,12,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-18,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,18,1,3,3,BMRLED-1000-80-35-FL-8-W-UNV-DP-1-DF,18.3,1404,0,,Visual,Christina Torok,,,B3-8-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,468,6.1,2,1,468,6.1,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-19,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,19,1,4,4,BMRLED-1000-80-35-FL-8-BLK-UNV-DP-1-DF,24.4,1872,0,,Visual,Christina Torok,,,B3 8 INT METAL,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,468,6.1,4,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-20,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,20,1,3,3,BMRLED-1000-80-35-FL-12-W-UNV-DP-1-DF,26.1,2106,0,,Visual,Christina Torok,,,B3-12-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,702,8.7,1,2,1404,17.4,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-21,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,21,1,7,7,BMRLED-1000-80-35-1.25M-4-W-UNV-DP-1-DF,21.7,1764,0,,Visual,Christina Torok,,,B4-4-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,252,3.1,7,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-23,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,23,1,2,2,BMRLED-1000-80-35-FL-6-W-UNV-DP-1-DF,12.2,702,0,,Visual,Christina Torok,,,B5-6-GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,351,6.1,2,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-24,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,24,1,3,3,BMRLED-1000-80-35-FL-6-BLK-UNV-DP-1-DF,18.3,1053,0,,Visual,Christina Torok,,,B5-6-INT METAL,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,351,6.1,3,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
73887-26,18,2/5/2019,,Packaging Finished,Regular,FALSE,73887,Regular,,FALSE,,26,1,3,3,BMRLED-1000-80-35-FL-8-W-UNV-DP-1-DF,18.3,1578,0,,Visual,Christina Torok,,,B5-8 GYP,,1/28/2019 0:00,,FALSE,FALSE,NO,,,Packaging Finished,,526,6.1,3,0,0,0,,0,2019,2,5,2,Partial,#N/A,#N/A,#N/A,#N/A
78593-1,4,2/1/2019,2/1/2019,Wiring Started,Regular,FALSE,78593,High Priority,PM wrong/missing info,TRUE,Sections,1,1,3,3,SL2HLED-2XSL-1000-750-80-40-SM-4-AP-UNV-DP-2-CA(36),18.3,1680,0,"Needs on site for Feb. 8thMust be off site by Feb. 11th -  Detroit, MI",Clarus,Christina Torok,Ms:2/1 - Kaushik to advise.  Edited on 1/31/2019,,LD,Picked - Complete,1/28/2019 0:00,2/1/2019 0:00,FALSE,FALSE,OK,,,Wiring Started,,560,6.1,0,3,1680,18.3,,1,2019,2,1,2,Partial,TRUE,TRUE,,Done
78593-2,4,2/1/2019,2/1/2019,Wiring Started,Regular,FALSE,78593,High Priority,,FALSE,,2,1,2,2,SL2HLED-2XSL-1000-750-80-40-SM-4-AP-UNV-DP-2-CA(36)-B1(BSL10LST),20,1480,0,"Needs on site for Feb. 8thMust be off site by Feb. 11th -  Detroit, MI",Clarus,Christina Torok,Ms:2/3 - Kaushik to advise.  Edited on 2/1/2019 ,,LDE,Picked - Complete,1/28/2019 0:00,2/1/2019 0:00,FALSE,FALSE,OK,,,Wiring Started,,740,10,0,2,1480,20,,0,2019,2,1,2,Partial,TRUE,TRUE,,Done
78593-3,4,2/1/2019,2/1/2019,Wiring Started,Regular,FALSE,78593,High Priority,,FALSE,,3,1,2,2,SCS-750-80-40-0.5P-6-AP-UNV-DP-1-S,12.4,816,0,"Needs on site for Feb. 8thMust be off site by Feb. 11th -  Detroit, MI",Clarus,Christina Torok,Ship: Feb 5th  Edited on 2/5/2019 ,,LG,Picked - Complete,1/28/2019 0:00,2/1/2019 0:00,FALSE,FALSE,NO,,,Wiring Issue,,408,6.2,0,2,816,12.4,,1,2019,2,1,2,Partial,TRUE,TRUE,,Done
78593-4,4,2/1/2019,2/1/2019,Wiring Started,Regular,FALSE,78593,High Priority,,FALSE,,4,1,4,8,SCDPAT-SQ-90(4)-750-80-40-0.5M-20-NL-AP-UNV-DP-1-CA(36),116,7040,0,"Needs on site for Feb. 8thMust be off site by Feb. 11th -  Detroit, MI",Clarus,Christina Torok,,,LH,Picked - Complete,1/28/2019 0:00,,FALSE,FALSE,NO,,,Wiring Issue,,880,14.5,0,8,7040,116,,0,2019,2,1,2,Partial,TRUE,TRUE,Ready,Done
72101-1,7,2/13/2019,2/13/2019,Machine Shop Started,Regular,FALSE,72101,Regular,,FALSE,,1,1,38,228,STFD-DSO(12'-400)-80-40-AH(6)-W-UNV-MD-1-CA(120)-RC,1216,47500,0,,Ltg Spec,Christina Torok,,,10,,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,208.3333333,5.333333333,0,228,47500,1216,,1,2019,2,13,1,Complete,TRUE,FALSE,,
76192-1,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,Others,FALSE,SUB ASSEMBLY,1,1,2,2,GPRLED-EX2W-750-80-35-RG2-7'-W-277-LT(L3D)-1-DF,16,1470,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,Not Machine Shop Finished - ETA: Extrusions?  Edited on 1/29/2019 ,,FS-7',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,735,8,0,2,1470,16,Others,1,2019,1,30,1,Complete,TRUE,FALSE,,Done
76192-2,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,Shortage,FALSE,Cartridge Ext??,2,1,2,2,GPRLED-EX2W-750-80-35-RG2-9'-W-277-LT(L3D)-1-DF,20,1890,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,"ETA: Extrusion: Feb 21st? - Erin, will try to expedite  Edited on 1/30/2019 ",,FS-9',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,945,10,0,2,1890,20,Shortage,0,2019,1,30,1,Complete,TRUE,FALSE,,Done
76192-3,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,Shortage,FALSE,Cartridge Ext??,3,1,2,2,GPRLED-EX2W-750-80-35-RG2-12'-W-277-LT(L3D)-1-DF,20,2520,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,EX22118-8-WH Eta: 2/15 - Trying to expedite raw + paint.  Edited on 1/31/2019 ,,FS-12',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,1260,10,0,2,2520,20,Shortage,0,2019,1,30,1,Complete,TRUE,FALSE,,Done
76192-4,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,,FALSE,,4,1,2,4,GPRLED-EX2W-750-80-35-RG2-13'-W-277-LT(L3D)-1-DF,28,2730,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,ETA part: Feb 8th? (Paint)  Edited on 2/5/2019 ,,FS-13',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,682.5,7,0,4,2730,28,,0,2019,1,30,1,Complete,TRUE,FALSE,,Done
76192-5,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,,FALSE,,5,1,8,16,GPRLED-EX2W-750-80-35-RG2-14'-W-277-LT(L3D)-1-DF,112,11760,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,,,FS-14',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,735,7,0,16,11760,112,,0,2019,1,30,1,Complete,TRUE,FALSE,,Done
76192-6,1,1/30/2019,1/30/2019,Machine Shop Started,Regular,FALSE,76192,Regular,,FALSE,,6,1,2,4,GPRLED-EX2W-750-80-35-RG2-19'-W-277-LT(L3D)-1-DF,32,3990,0,DO NOT SHIP BEFORE FEB 1ST 2019,LS Phill,Jessica Kennedy,,,FS-19',Picked - Complete,,1/28/2019 0:00,FALSE,FALSE,NO,#NAME?,,Machine Shop Started,,997.5,8,0,4,3990,32,,0,2019,1,30,1,Complete,TRUE,FALSE,,Done
79014-1,12,2/12/2019,2/12/2019,Machine Shop Started,Regular,FALSE,79014,Regular,,FALSE,,1,1,2,2,"BILED-640-90-30-C-4'-W-UNV-DP-1-CA(48"")",9.6,640,0,,Internat,Rohan Srivastava,,,A-4',,,,FALSE,FALSE,NO,Material+Cartridge,,Machine Shop Started,,320,4.8,0,2,640,9.6,,1,2019,2,12,1,Complete,FALSE,FALSE,,
76592-1,7,2/8/2019,,Machine Shop Started,Regular,FALSE,76592,Regular,Wrong part in BOM,TRUE,Driver,1,1,1,8,BMRLEDPAT-REC-90-1000-90-35-SO-RG-40-NL-W-277-DP-1-DS-FW(6),50,4210,0,Partial,Internat,Rohan Srivastava,,,L6A-6'X14',Picked - Complete,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,526.25,6.25,0,8,4210,50,,1,2019,2,8,1,Complete,FALSE,FALSE,Ready,
76592-2,7,2/8/2019,,Machine Shop Started,Regular,FALSE,76592,Regular,Wrong part in BOM,TRUE,Driver,2,1,1,8,BMRLEDPAT-ASO-87+93+93+87-1000-90-35-SO-RG-35'-NL-W-277-DP-1-DS-FW(6),40,4027,0,Partial,Internat,Rohan Srivastava,,,L6B-35',Picked - Complete,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,503.375,5,0,8,4027,40,,0,2019,2,8,1,Complete,FALSE,FALSE,Ready,
76592-19,7,2/8/2019,,Machine Shop Started,Regular,FALSE,76592,Regular,,FALSE,,19,1,1,3,"BBPRLED-OPRI(1)-750-90-35-RG2-5' 1""X5'5 1/2""-W-277-DP-1-DS-TS(1)-FW(6)",8.9,1160,0,Partial,Internat,Rohan Srivastava,,,"L7-10'6 1/2""-48.75",Picked - Complete,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,386.6666667,2.966666667,0,3,1160,8.9,,0,2019,2,8,1,Complete,FALSE,FALSE,Ready,
76592-22,7,2/8/2019,,Machine Shop Started,Regular,FALSE,76592,Regular,Wrong part in BOM,TRUE,Driver,22,1,1,5,"BBPRLED-OPRI(2)-750-90-35-RG2-5' 2""X11'11 1/2""X8' 4""-W-277-DP-1-DS-TS(1)-FW(6)",31,3480,0,Partial,Internat,Rohan Srivastava,,,"L7-25'5 1/2""-48.73",Picked - Complete,1/25/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Started,,696,6.2,0,5,3480,31,,0,2019,2,8,1,Complete,FALSE,FALSE,Ready,
77207-1,4,2/6/2019,2/6/2019,Machine Shop Finished,Regular,FALSE,77207,Regular,,FALSE,,1,1,18,36,TB2DILED-1000-400-80-30-SL-SO-16'-W-277-DP-2-CA(36),405,27540,0,,Internat,Rohan Srivastava,,,D-16',Picked - Complete,1/28/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,765,11.25,0,36,27540,405,,1,2019,2,6,2,Partial,TRUE,TRUE,,Done
77207-2,4,2/6/2019,2/6/2019,Machine Shop Finished,Regular,FALSE,77207,Regular,Wrong info. In SD,TRUE,Indirect driver,2,1,4,12,TB2DILED-1000-400-80-30-SL-SO-30'-W-277-DP-2-CA(36),161.6,10880,0,,Internat,Rohan Srivastava,,,D-30',Picked - Complete,1/28/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,906.6666667,13.46666667,0,12,10880,161.6,,0,2019,2,6,2,Partial,TRUE,TRUE,,Done
77207-3,4,2/6/2019,2/6/2019,Machine Shop Finished,Regular,FALSE,77207,Regular,,FALSE,,3,1,3,3,B2SQDLED-1000-80-30-SO-2-W-277-DP-1-CA(96),12.6,390,0,,Internat,Rohan Srivastava,,,E-2,Picked - Complete,1/28/2019 0:00,,FALSE,FALSE,NO,,,Machine Shop Finished - Incomplete,,130,4.2,0,3,390,12.6,,0,2019,2,6,2,Partial,TRUE,TRUE,,Done
