Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
78580-35,,Rohan,Regular,FALSE,78580,Regular,35,1,0,220,"TA, 4', G130C",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,3.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.053333333,0:02:55,3.2,220,1,3.2,220,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-36,,Rohan,Regular,FALSE,78580,Regular,36,2,0,440,"TA, 4', G130D",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,6.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.106666667,0:05:49,3.2,220,2,6.4,440,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-37,,Rohan,Regular,FALSE,78580,Regular,37,1,0,220,"TA, 4', G132",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,3.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.053333333,0:02:55,3.2,220,1,3.2,220,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-38,,Rohan,Regular,FALSE,78580,Regular,38,2,0,440,"TA, 4', G132B",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,6.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.106666667,0:05:49,3.2,220,2,6.4,440,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-39,,Rohan,Regular,FALSE,78580,Regular,39,4,0,880,"TA, 4', T100-GH",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,12.8,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,4,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.213333333,0:11:39,3.2,220,4,12.8,880,31.01.2019,Wiring Started,4,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-40,,Rohan,Regular,FALSE,78580,Regular,40,1,0,220,"TA, 4', 403",BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,06.02.2019,3.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,1,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.053333333,0:02:55,3.2,220,1,3.2,220,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-41,,Rohan,Regular,FALSE,78580,Regular,41,1,0,990,"TA, 18', 317A",BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,06.02.2019,15.6,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,5,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.26,0:14:12,7.8,495,2,15.6,990,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-42,,Rohan,Regular,FALSE,78580,Regular,42,1,0,990,"TA, 18', 510A",BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,06.02.2019,15.6,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,5,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.26,0:14:12,7.8,495,2,15.6,990,31.01.2019,Wiring Started,1,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-43,,Rohan,Regular,FALSE,78580,Regular,43,2,0,1980,"TA, 18', G106",BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,06.02.2019,31.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,4,10,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.52,0:28:24,7.8,495,4,31.2,1980,31.01.2019,Wiring Started,2,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-18'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-44,,Rohan,Regular,FALSE,78580,Regular,44,1,0,1650,"TA, 30', 101",BMRLED-750-80-30-FL-30'-W-UNV-DP-2-ST,06.02.2019,27.5,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,4,8,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.458333333,0:25:01,6.875,412.5,4,27.5,1650,31.01.2019,Wiring Started,5,-1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-30'-W-UNV-DP-2-ST,BMRLED,Order Flagged
78580-45,,Rohan,Regular,FALSE,78580,Regular,45,3,0,4950,"TA, 30', 210D",BMRLED-750-80-30-FL-30'-W-UNV-DP-2-ST,06.02.2019,82.5,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,12,24,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,1.375,1:15:05,6.875,412.5,12,82.5,4950,31.01.2019,Wiring Started,11,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-30'-W-UNV-DP-2-ST,BMRLED,Order Flagged
78580-46,,Rohan,Regular,FALSE,78580,Regular,46,2,0,880,"TA, 8', 102",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-47,,Rohan,Regular,FALSE,78580,Regular,47,2,0,880,"TA, 8', 111",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-48,,Rohan,Regular,FALSE,78580,Regular,48,1,0,440,"TA, 8', 203",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-49,,Rohan,Regular,FALSE,78580,Regular,49,1,0,440,"TA, 8', 204",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-50,,Rohan,Regular,FALSE,78580,Regular,50,1,0,440,"TA, 8', 301",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-51,,Rohan,Regular,FALSE,78580,Regular,51,1,0,440,"TA, 8', 322",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-52,,Rohan,Regular,FALSE,78580,Regular,52,1,0,440,"TA, 8', 115C",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-53,,Rohan,Regular,FALSE,78580,Regular,53,2,0,880,"TA, 8', 115E",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-54,,Rohan,Regular,FALSE,78580,Regular,54,1,0,440,"TA, 8', 401",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-55,,Rohan,Regular,FALSE,78580,Regular,55,2,0,880,"TA, 8', 402",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-56,,Rohan,Regular,FALSE,78580,Regular,56,2,0,880,"TA, 8', B113",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-57,,Rohan,Regular,FALSE,78580,Regular,57,1,0,440,"TA, 8', G107",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-58,,Rohan,Regular,FALSE,78580,Regular,58,2,0,880,"TA, 8', G121",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,440,2,12.2,880,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-59,,Rohan,Regular,FALSE,78580,Regular,59,1,0,440,"TA, 8', G130C",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-60,,Rohan,Regular,FALSE,78580,Regular,60,1,0,440,"TA, 8', G132-1",BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,06.02.2019,6.1,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,2,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.101666667,0:05:33,6.1,440,1,6.1,440,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-8'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-61,,Rohan,Regular,FALSE,78580,Regular,61,1,0,550,"TA, 10', 103",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-62,,Rohan,Regular,FALSE,78580,Regular,62,2,0,1100,"TA, 10', 115B",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,17.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,8.7,550,2,17.4,1100,31.01.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-63,,Rohan,Regular,FALSE,78580,Regular,63,2,0,1100,"TA, 10', 115G",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,17.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,8.7,550,2,17.4,1100,31.01.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-64,,Rohan,Regular,FALSE,78580,Regular,64,1,0,550,"TA, 10', 212",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-65,,Rohan,Regular,FALSE,78580,Regular,65,2,0,1100,"TA, 10', 316",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,17.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,8.7,550,2,17.4,1100,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-66,,Rohan,Regular,FALSE,78580,Regular,66,1,0,550,"TA, 10', 324A",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-67,,Rohan,Regular,FALSE,78580,Regular,67,1,0,550,"TA, 10', 401",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-68,,Rohan,Regular,FALSE,78580,Regular,68,1,0,550,"TA, 10', 404",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-69,,Rohan,Regular,FALSE,78580,Regular,69,2,0,1100,"TA, 10', 510",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,17.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,8.7,550,2,17.4,1100,31.01.2019,Wiring Started,1,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-70,,Rohan,Regular,FALSE,78580,Regular,70,1,0,550,"TA, 10', G114",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-71,,Rohan,Regular,FALSE,78580,Regular,71,1,0,550,"TA, 10', G136C",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,8.7,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.145,0:07:55,8.7,550,1,8.7,550,31.01.2019,Wiring Started,1,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-72,,Rohan,Regular,FALSE,78580,Regular,72,2,0,1100,"TA, 10', G137",BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,06.02.2019,17.4,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,6,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.29,0:15:50,8.7,550,2,17.4,1100,31.01.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-73,,Rohan,Regular,FALSE,78580,Regular,73,1,0,550,"TA, 10' E, B105-1",BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,06.02.2019,9,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,550,1,9,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,BMRLED,Order Flagged
78580-74,,Rohan,Regular,FALSE,78580,Regular,74,1,0,550,"TA, 10' E, 316",BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,06.02.2019,9,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,550,1,9,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,BMRLED,Order Flagged
78580-75,,Rohan,Regular,FALSE,78580,Regular,75,1,0,550,"TA, 10' E, 315",BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,06.02.2019,9,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,1,3,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,550,1,9,550,31.01.2019,Wiring Started,0,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-10'-W-UNV-DP-1+E(1)-ST,BMRLED,Order Flagged
78580-76,,Rohan,Regular,FALSE,78580,Regular,76,2,0,660,"TA, 6', 103",BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,330,2,12.2,660,31.01.2019,Wiring Started,1,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-77,,Rohan,Regular,FALSE,78580,Regular,77,2,0,660,"TA, 6', 106",BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,330,2,12.2,660,31.01.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-78,,Rohan,Regular,FALSE,78580,Regular,78,2,0,660,"TA, 6', 115A",BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,330,2,12.2,660,31.01.2019,Wiring Started,2,0,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-79,,Rohan,Regular,FALSE,78580,Regular,79,2,0,660,"TA, 6', 115F",BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,330,2,12.2,660,31.01.2019,Wiring Started,0,2,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,BMRLED,Order Flagged
78580-80,,Rohan,Regular,FALSE,78580,Regular,80,2,0,660,"TA, 6', 117",BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,06.02.2019,12.2,Wiring Started,,Picked - Complete,29.01.2019,29.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,Picked - Complete,OK,Wiring Started,,01.02.2019,,0,#REF!,Complete,0,FALSE,0,0.203333333,0:11:06,6.1,330,2,12.2,660,31.01.2019,Wiring Started,1,1,TRUE,TRUE,,Done,BMRLED-750-80-30-FL-6'-W-UNV-DP-1-ST,BMRLED,Order Flagged
